,Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Bsmt Total SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Yr Sold,Sale Type,SalePrice,Conditions,BsmtFin SF,Bsmt Total Baths,Total Baths,Fireplaces*Fireplace Quality ,Mo/Yr Sold,Overall Quality Score,Exterior Covering,Exterior Quality Score,BsmtFin Quality Score,Larger Gr Liv Area,Over 50%Fin Bsmt,Blmngtn,Blueste,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,Greens,GrnHill,IDOTRR,Landmrk,MeadowV,Mitchel,NAmes,NPkVill,NWAmes,NoRidge,NridgHt,OldTown,SWISU,Sawyer,SawyerW,Somerst,StoneBr,Timber,Veenker
824,1808,20,RL,63.0,7500,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,Gd,Gd,No,0.0,0.0,1143.0,1143.0,GasA,Ex,Y,SBrkr,1143,0,0,1143,1,1,3,1,Gd,5,Typ,NG,0.0,NG,0.0,0.0,NG,NG,Y,0,55,0,0,0,0,NP,0,None,0,2007,WD ,147000,"Norm,Norm",0.0,0.0,2,,10-2007,35,VinylSd&VinylSd,12,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
825,425,20,RL,108.0,13173,Pave,No Access,IR1,Lvl,AllPub,Corner,Gtl,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,300.0,PConc,Ex,TA,No,1572.0,0.0,80.0,1652.0,GasA,Ex,Y,SBrkr,1652,0,0,1652,2,0,2,1,Ex,6,Typ,Attchd,2006.0,Fin,2.0,840.0,TA,TA,Y,404,102,0,0,0,0,NP,0,None,0,2009,WD ,325000,"Norm,Norm",1572.0,1.0,2,ExEx,11-2009,45,VinylSd&VinylSd,12,6,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
826,1372,20,RL,82.0,9488,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,6,1947,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,CBlock,TA,TA,No,0.0,0.0,1046.0,1046.0,GasA,Gd,N,SBrkr,1054,0,0,1054,1,0,3,1,TA,6,Typ,Detchd,1947.0,Unf,1.0,240.0,TA,TA,Y,0,60,122,0,0,0,NP,0,None,0,2008,WD ,124000,"Feedr,Norm",0.0,0.0,1,,9-2008,30,VinylSd&VinylSd,12,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
827,2495,20,RL,0.0,13526,Pave,No Access,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,1Story,5,6,1965,1965,Hip,CompShg,HdBoard,Plywood,BrkFace,114.0,CBlock,TA,TA,No,560.0,375.0,0.0,935.0,GasA,TA,Y,SBrkr,935,0,0,935,1,0,3,1,TA,5,Typ,Attchd,1965.0,Unf,1.0,288.0,TA,TA,Y,180,0,0,0,0,0,NP,3,None,0,2006,WD ,137000,"Norm,Norm",935.0,1.0,1,,11-2006,30,HdBoard&Plywood,9,8,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
828,661,50,RL,60.0,10410,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,4,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,BrkTil,TA,TA,No,0.0,0.0,1313.0,1313.0,GasA,TA,Y,SBrkr,1313,0,1064,2377,2,0,3,1,Gd,8,Min2,Detchd,1954.0,Unf,2.0,528.0,TA,TA,Y,0,0,432,0,0,0,NP,0,None,0,2009,WD ,142900,"Norm,Norm",0.0,0.0,2,TA,6-2009,20,MetalSd&MetalSd,9,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
829,1301,20,RM,100.0,12000,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,CBlock,TA,TA,No,144.0,608.0,172.0,924.0,GasA,Ex,Y,SBrkr,1122,0,0,1122,1,0,2,1,Gd,6,Typ,Attchd,1948.0,Unf,2.0,528.0,TA,TA,Y,0,36,0,0,0,0,NP,2,None,0,2008,WD ,147000,"Norm,Norm",752.0,1.0,1,,5-2008,35,MetalSd&MetalSd,9,30,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
830,396,20,RL,0.0,7830,Pave,No Access,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,None,0.0,CBlock,TA,TA,No,0.0,0.0,1180.0,1180.0,GasA,TA,Y,SBrkr,1180,0,0,1180,1,1,2,1,TA,6,Typ,Attchd,1970.0,RFn,2.0,477.0,TA,TA,Y,0,45,0,0,0,0,NP,0,None,0,2009,COD,128000,"Norm,Norm",0.0,0.0,2,,3-2009,25,HdBoard&HdBoard,9,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
831,2663,75,RM,65.0,8850,Pave,No Access,IR1,Bnk,AllPub,Corner,Gtl,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,BrkTil,TA,TA,No,0.0,0.0,815.0,815.0,GasA,Ex,Y,SBrkr,815,875,0,1690,1,0,3,1,TA,7,Typ,Detchd,1916.0,Unf,1.0,225.0,TA,TA,Y,0,0,330,0,0,0,NP,0,None,0,2006,ConLw,144000,"Norm,Norm",0.0,0.0,1,Gd,7-2006,42,MetalSd&MetalSd,9,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
832,50,120,RL,41.0,7132,Pave,No Access,IR1,Lvl,AllPub,Inside,Gtl,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,PConc,Gd,TA,Mn,24.0,0.0,1346.0,1370.0,GasA,Ex,Y,SBrkr,1370,0,0,1370,2,0,2,1,Gd,6,Typ,Attchd,2006.0,RFn,2.0,484.0,TA,TA,Y,120,49,0,0,0,0,NP,0,None,0,2010,WD ,205000,"Norm,Norm",24.0,0.0,2,Gd,4-2010,40,VinylSd&VinylSd,12,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
833,886,20,RL,75.0,9937,Pave,No Access,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1Story,5,7,1964,1999,Hip,CompShg,MetalSd,MetalSd,None,0.0,PConc,TA,TA,No,637.0,0.0,849.0,1486.0,GasA,Ex,Y,SBrkr,1486,0,0,1486,1,0,3,1,TA,7,Typ,Detchd,1968.0,Fin,2.0,480.0,TA,TA,Y,0,0,0,0,0,0,NP,3,None,0,2009,WD ,167000,"Norm,Norm",637.0,1.0,1,,3-2009,35,MetalSd&MetalSd,12,4,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,696,50,RM,52.0,5720,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,TA,TA,No,0.0,0.0,676.0,676.0,GasA,Ex,Y,SBrkr,676,455,0,1131,1,1,3,1,TA,5,Typ,Detchd,1941.0,Unf,1.0,200.0,TA,TA,Y,26,0,0,0,0,0,NP,0,None,0,2009,WD ,66500,"Artery,Norm",0.0,0.0,2,,8-2009,30,Wd Sdng&Wd Sdng,9,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
835,2454,60,RL,0.0,12585,Pave,No Access,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,8,5,1993,1993,Gable,CompShg,HdBoard,ImStucc,BrkFace,420.0,PConc,Gd,TA,No,247.0,1039.0,0.0,1286.0,GasA,Ex,Y,SBrkr,1565,1234,0,2799,2,1,3,1,Gd,8,Typ,Attchd,1993.0,Fin,3.0,704.0,TA,TA,Y,432,136,0,0,0,0,NP,0,None,0,2006,WD ,315000,"Norm,Norm",1286.0,1.0,3,TA,10-2006,40,HdBoard&ImStucc,12,12,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
836,2106,60,RL,85.0,11103,Pave,No Access,IR1,Lvl,AllPub,Corner,Gtl,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,Gd,TA,No,0.0,0.0,728.0,728.0,GasA,Ex,Y,SBrkr,728,728,0,1456,2,1,3,1,Gd,8,Typ,Attchd,2006.0,Fin,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,NP,0,None,0,2007,New,155835,"Norm,Norm",0.0,0.0,3,TA,7-2007,35,VinylSd&VinylSd,12,1,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,353,120,RL,57.0,8013,Pave,No Access,IR1,Lvl,AllPub,Corner,Gtl,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,PConc,Gd,TA,No,741.0,0.0,846.0,1587.0,GasA,Ex,Y,SBrkr,1734,0,0,1734,2,0,2,1,Gd,6,Typ,Attchd,1995.0,RFn,2.0,528.0,TA,TA,Y,52,50,0,0,0,0,NP,0,None,0,2009,WD ,239500,"Norm,Norm",741.0,1.0,2,,9-2009,40,CemntBd&CmentBd,12,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
838,441,20,RL,77.0,10872,Pave,No Access,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,122.0,PConc,Ex,Gd,Av,1037.0,0.0,467.0,1504.0,GasA,Ex,Y,SBrkr,1531,0,0,1531,2,0,2,1,Ex,6,Typ,Attchd,2006.0,Fin,3.0,700.0,TA,TA,Y,184,52,0,0,0,0,NP,0,None,0,2009,WD ,300000,"Norm,Norm",1037.0,1.0,2,Gd,2-2009,45,VinylSd&VinylSd,12,6,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
839,2270,20,RL,80.0,11305,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,886.0,PConc,Gd,TA,Av,1329.0,0.0,593.0,1922.0,GasA,Ex,Y,SBrkr,1922,0,0,1922,2,0,2,1,Gd,6,Typ,Attchd,2002.0,Fin,3.0,692.0,TA,TA,Y,201,64,0,0,0,0,NP,0,None,0,2007,WD ,282000,"Norm,Norm",1329.0,1.0,2,Ex,4-2007,40,VinylSd&VinylSd,12,6,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
840,1924,20,RL,70.0,9100,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,5,1960,1960,Hip,CompShg,HdBoard,HdBoard,BrkCmn,69.0,CBlock,TA,TA,No,0.0,0.0,1144.0,1144.0,GasA,TA,Y,SBrkr,1144,0,0,1144,1,0,3,1,TA,6,Typ,Attchd,1960.0,RFn,1.0,336.0,TA,TA,Y,0,0,0,0,0,0,NP,0,None,0,2007,WD ,120000,"Norm,Norm",0.0,0.0,1,Gd,6-2007,25,HdBoard&HdBoard,9,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
841,1402,20,RL,73.0,39104,Pave,No Access,IR1,Low,AllPub,CulDSac,Sev,1Fam,1Story,7,7,1954,2005,Flat,Membran,Plywood,Plywood,None,0.0,CBlock,Gd,TA,Gd,226.0,1063.0,96.0,1385.0,GasA,Ex,Y,SBrkr,1363,0,0,1363,1,0,2,1,TA,5,Mod,Attchd,1954.0,Unf,2.0,439.0,TA,TA,Y,81,0,0,0,0,0,NP,0,None,0,2008,WD ,241500,"Norm,Norm",1289.0,1.0,1,TATA,4-2008,49,Plywood&Plywood,9,12,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,1070,120,RL,58.0,10110,Pave,No Access,IR1,Lvl,AllPub,Inside,Gtl,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,MetalSd,MetalSd,BrkFace,492.0,PConc,Gd,TA,No,372.0,0.0,1486.0,1858.0,GasA,Ex,Y,SBrkr,1866,0,0,1866,2,0,2,1,Ex,7,Typ,Attchd,2008.0,Fin,3.0,870.0,TA,TA,Y,0,48,0,0,0,0,NP,0,None,0,2008,New,336860,"Norm,Norm",372.0,1.0,2,Gd,11-2008,45,MetalSd&MetalSd,15,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
843,2696,30,RM,60.0,9786,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,3,4,1922,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,BrkTil,TA,Fa,No,0.0,0.0,1007.0,1007.0,GasA,Fa,N,SBrkr,1077,0,0,1077,1,0,3,1,TA,6,Typ,Detchd,1922.0,Unf,1.0,210.0,TA,Fa,P,0,100,48,0,0,0,NP,0,None,0,2006,WD ,91000,"Norm,Norm",0.0,0.0,1,Gd,5-2006,12,Wd Sdng&Wd Sdng,9,1,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,1840,120,FV,30.0,5330,Pave,Pave,IR2,Lvl,AllPub,Inside,Gtl,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,Gd,TA,No,0.0,0.0,1550.0,1550.0,GasA,Ex,Y,SBrkr,1550,0,0,1550,2,1,2,1,Gd,5,Typ,Attchd,2007.0,Fin,2.0,528.0,TA,TA,Y,0,102,0,0,0,0,NP,0,None,0,2007,New,207500,"Norm,Norm",0.0,0.0,3,,7-2007,40,VinylSd&VinylSd,12,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
845,1562,120,RM,44.0,3811,Pave,No Access,IR1,HLS,AllPub,Inside,Mod,TwnhsE,1Story,7,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,PConc,Ex,TA,Gd,1474.0,0.0,120.0,1594.0,GasA,Ex,Y,SBrkr,1646,0,0,1646,2,0,2,1,Ex,5,Typ,Attchd,2004.0,Fin,2.0,482.0,TA,TA,Y,128,53,0,0,155,0,NP,0,None,0,2008,WD ,250000,"Norm,Norm",1474.0,2.0,2,Gd,7-2008,35,CemntBd&CmentBd,12,6,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,2426,120,RL,43.0,3010,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,PConc,Gd,TA,Av,16.0,0.0,1232.0,1248.0,GasA,Ex,Y,SBrkr,1248,0,0,1248,2,0,2,1,Gd,5,Typ,Attchd,2005.0,Fin,2.0,438.0,TA,TA,Y,108,0,0,0,0,0,NP,0,None,0,2006,New,167240,"Norm,Norm",16.0,0.0,2,,3-2006,35,VinylSd&VinylSd,12,6,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,1162,120,FV,37.0,3435,Pave,Pave,IR1,Lvl,AllPub,Corner,Gtl,TwnhsE,1Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,PConc,Gd,TA,No,24.0,0.0,1211.0,1235.0,GasA,Ex,Y,SBrkr,1245,0,0,1245,2,0,1,1,Gd,5,Typ,Attchd,2004.0,RFn,2.0,495.0,TA,TA,Y,0,100,0,0,0,0,NP,0,None,0,2008,WD ,178000,"Norm,Norm",24.0,0.0,2,,6-2008,35,MetalSd&MetalSd,12,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
848,1874,20,RL,80.0,10800,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,203.0,CBlock,TA,TA,No,617.0,264.0,171.0,1052.0,GasA,TA,Y,SBrkr,1052,0,0,1052,1,0,3,1,TA,6,Typ,Attchd,1963.0,Fin,1.0,311.0,TA,TA,Y,0,133,0,0,0,0,NP,0,None,0,2007,COD,127000,"Norm,Norm",881.0,1.0,1,,2-2007,30,HdBoard&HdBoard,9,12,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
849,111,20,RL,0.0,10456,Pave,No Access,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,6,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,120.0,CBlock,TA,TA,No,506.0,0.0,1323.0,1829.0,GasA,Gd,Y,SBrkr,1829,0,0,1829,2,0,4,1,TA,8,Typ,Attchd,1967.0,RFn,2.0,535.0,TA,TA,Y,0,76,0,0,0,0,NP,0,None,0,2010,WD ,218500,"Norm,Norm",506.0,1.0,2,,5-2010,36,HdBoard&HdBoard,9,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
850,1207,20,RL,0.0,8475,Pave,No Access,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,4,7,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,CBlock,TA,TA,No,228.0,0.0,724.0,952.0,GasA,Ex,Y,FuseA,952,0,0,952,1,0,2,1,TA,4,Typ,Detchd,1956.0,Unf,1.0,283.0,TA,TA,Y,0,0,0,0,0,0,NP,0,None,0,2008,WD ,135750,"Norm,Norm",228.0,0.0,1,,4-2008,28,VinylSd&VinylSd,9,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
851,140,20,RL,70.0,8197,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,5,2003,2009,Gable,CompShg,VinylSd,VinylSd,BrkFace,506.0,PConc,Gd,TA,No,1188.0,0.0,292.0,1480.0,GasA,Ex,Y,SBrkr,1480,0,0,1480,2,0,3,1,Gd,7,Typ,Attchd,2003.0,RFn,2.0,620.0,TA,TA,Y,252,73,0,0,0,0,NP,3,Shed,300,2010,WD ,214000,"Norm,Norm",1188.0,1.0,2,,2-2010,35,VinylSd&VinylSd,12,6,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
852,545,20,RL,88.0,10994,Pave,No Access,IR1,Lvl,AllPub,Corner,Gtl,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,366.0,PConc,Gd,Gd,No,976.0,0.0,868.0,1844.0,GasA,Ex,Y,SBrkr,1844,0,0,1844,2,0,2,1,Gd,7,Typ,Attchd,2005.0,Fin,2.0,620.0,TA,TA,Y,165,44,0,0,0,0,NP,0,None,0,2009,COD,257000,"Norm,Norm",976.0,1.0,2,Gd,9-2009,40,VinylSd&VinylSd,12,6,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
853,1338,50,RM,50.0,6000,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,6,7,1937,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,BrkTil,TA,TA,No,201.0,162.0,462.0,825.0,GasA,Ex,Y,SBrkr,825,672,0,1497,2,0,3,1,TA,5,Typ,Detchd,2004.0,Unf,1.0,672.0,TA,TA,Y,272,0,0,0,0,0,NP,4,None,0,2008,WD ,157000,"Norm,Norm",363.0,0.0,2,,5-2008,42,Wd Sdng&Wd Sdng,12,6,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,2873,30,RM,50.0,7288,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,6,1942,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,CBlock,TA,TA,Mn,305.0,0.0,671.0,976.0,GasA,TA,N,SBrkr,976,0,0,976,1,0,2,1,TA,5,Typ,Detchd,1942.0,Unf,1.0,215.0,TA,TA,N,160,0,0,0,0,0,NP,0,None,0,2006,WD ,102000,"Artery,Norm",305.0,1.0,1,,8-2006,30,MetalSd&MetalSd,9,3,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,924,30,RL,80.0,13360,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,1Fam,1Story,5,7,1921,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,BrkTil,Gd,TA,No,713.0,0.0,163.0,876.0,GasA,Ex,Y,SBrkr,964,0,0,964,1,0,2,1,TA,5,Typ,Detchd,1921.0,Unf,2.0,432.0,TA,TA,Y,0,0,44,0,0,0,NP,0,None,0,2009,WD ,163500,"Norm,Norm",713.0,1.0,1,,8-2009,35,Wd Sdng&Wd Sdng,12,5,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,844,20,RL,78.0,10335,Pave,No Access,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,PConc,Gd,TA,Gd,679.0,0.0,811.0,1490.0,GasA,Ex,Y,SBrkr,1501,0,0,1501,2,0,3,1,Gd,6,Typ,Attchd,1999.0,RFn,2.0,577.0,TA,TA,Y,144,29,0,0,0,0,NP,0,None,0,2009,WD ,204000,"Norm,Norm",679.0,1.0,2,,6-2009,35,VinylSd&VinylSd,12,6,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,901,20,RL,70.0,11767,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,5,1956,1956,Hip,CompShg,HdBoard,HdBoard,BrkFace,259.0,CBlock,TA,TA,No,546.0,0.0,604.0,1150.0,GasA,Ex,Y,SBrkr,1560,0,0,1560,1,0,2,1,TA,7,Min1,Attchd,1956.0,Unf,1.0,313.0,TA,TA,Y,0,0,0,0,0,0,NP,0,None,0,2009,WD ,103500,"Norm,Norm",546.0,0.0,1,TA,5-2009,25,HdBoard&HdBoard,9,3,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,2195,190,RH,60.0,10896,Pave,Pave,Reg,Bnk,AllPub,Inside,Gtl,2fmCon,2.5Fin,6,7,1914,1995,Hip,CompShg,VinylSd,VinylSd,None,0.0,CBlock,TA,Fa,No,256.0,0.0,1184.0,1440.0,GasA,Ex,Y,FuseA,1440,1440,515,3395,2,0,8,2,Fa,14,Typ,NG,0.0,NG,0.0,0.0,NG,NG,N,0,110,0,0,0,0,NP,0,None,0,2007,WD ,200000,"Feedr,Norm",256.0,0.0,2,,3-2007,42,VinylSd&VinylSd,6,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
859,2081,20,RL,60.0,5400,Pave,No Access,Reg,HLS,AllPub,Inside,Gtl,1Fam,1Story,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,CBlock,TA,TA,No,453.0,0.0,411.0,864.0,GasA,TA,Y,SBrkr,864,0,0,864,1,0,3,1,TA,6,Typ,Attchd,1958.0,Unf,1.0,399.0,TA,TA,Y,0,0,0,0,0,0,NP,0,None,0,2007,WD ,118000,"Norm,Norm",453.0,1.0,1,,5-2007,25,MetalSd&MetalSd,9,3,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
860,2774,20,RL,70.0,9100,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,244.0,PConc,Gd,TA,Av,1400.0,0.0,125.0,1525.0,GasA,Ex,Y,SBrkr,1525,0,0,1525,2,0,3,1,Gd,6,Typ,Attchd,2000.0,RFn,2.0,541.0,TA,TA,Y,219,36,0,0,0,0,NP,0,None,0,2006,WD ,235000,"Norm,Norm",1400.0,1.0,2,,9-2006,35,VinylSd&VinylSd,12,6,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,2573,90,RL,70.0,7728,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,Duplex,SLvl,5,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,120.0,CBlock,TA,TA,Av,803.0,0.0,303.0,1106.0,GasA,TA,Y,SBrkr,1190,0,0,1190,1,0,3,1,TA,6,Typ,Attchd,1962.0,Unf,2.0,540.0,TA,TA,Y,0,18,0,0,0,0,NP,2,None,0,2006,WD ,132500,"Norm,Norm",803.0,1.0,1,,5-2006,30,Wd Sdng&Wd Sdng,9,5,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
862,1793,60,RL,75.0,8778,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,Gd,TA,No,0.0,0.0,1302.0,1302.0,GasA,Ex,Y,SBrkr,1302,528,0,1830,2,1,3,1,Gd,7,Typ,BuiltIn,2006.0,RFn,3.0,859.0,TA,TA,Y,0,40,0,0,0,0,NP,0,None,0,2007,WD ,221300,"Norm,Norm",0.0,0.0,3,,3-2007,40,VinylSd&VinylSd,12,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
